consumption_by_source,residential_total_final_consumption,year,Units,commercial_and_public_services_total_final,iso_alpha_3
electricity,1896.0,2019, TJ,2790.0,NPL
electricity,1896.0,2019, TJ,2165.0,NPL
oil_products,11028.0,2019, TJ,9618.0,NPL
solid_biomass,362310.0,2019, TJ,21683.0,NPL
coal,222.0,2019, TJ,758.0,NZL
electricity,573.0,2019, TJ,2377.0,NZL
electricity,573.0,2019, TJ,34271.0,NZL
electricity,45542.0,2019, TJ,2377.0,NZL
electricity,45542.0,2019, TJ,34271.0,NZL
natural_gas,6150.0,2019, TJ,7657.0,NZL
oil_products,4672.0,2019, TJ,9780.0,NZL
solid_biomass,6051.0,2019, TJ,237.0,NZL
electricity,4517.0,2019, TJ,4199.0,NIC
oil_products,2491.0,2019, TJ,6449.0,NIC
solid_biomass,40909.0,2019, TJ,1251.0,NIC
coal,,2019, TJ,20.0,NER
electricity,2438.0,2019, TJ,1205.0,NER
oil_products,1131.0,2019, TJ,756.0,NER
solid_biomass,102681.0,2019, TJ,2170.0,NER
electricity,57134.0,2019, TJ,26511.0,NGA
natural_gas,2.0,2019, TJ,,NGA
oil_products,39877.0,2019, TJ,45.0,NGA
solid_biomass,815254.0,2019, TJ,116417.0,NGA
Heat,1319.0,2019, TJ,464.0,MKD
coal,25.0,2019, TJ,24.0,MKD
electricity,10942.0,2019, TJ,41.0,MKD
electricity,10942.0,2019, TJ,5497.0,MKD
electricity,,2019, TJ,41.0,MKD
electricity,,2019, TJ,5497.0,MKD
natural_gas,8.0,2019, TJ,242.0,MKD
oil_products,376.0,2019, TJ,2406.0,MKD
solid_biomass,7938.0,2019, TJ,179.0,MKD
Heat,5574.0,2019, TJ,13104.0,NOR
coal,,2019, TJ,3.0,NOR
electricity,144027.0,2019, TJ,94193.0,NOR
natural_gas,64.0,2019, TJ,1518.0,NOR
oil_products,586.0,2019, TJ,13064.0,NOR
solid_biomass,18576.0,2019, TJ,2257.0,NOR
electricity,54167.0,2019, TJ,47070.0,OMN
natural_gas,,2019, TJ,281856.0,OMN
oil_products,11170.0,2019, TJ,,OMN
coal,32.0,2019, TJ,,PAK
electricity,201466.0,2019, TJ,60998.0,PAK
natural_gas,302874.0,2019, TJ,25134.0,PAK
oil_products,22509.0,2019, TJ,29616.0,PAK
solid_biomass,1107032.0,2019, TJ,,PAK
electricity,11005.0,2019, TJ,18581.0,PAN
oil_products,6579.0,2019, TJ,4088.0,PAN
solid_biomass,6976.0,2019, TJ,29.0,PAN
electricity,19922.0,2019, TJ,17693.0,PRY
oil_products,3701.0,2019, TJ,,PRY
solid_biomass,49907.0,2019, TJ,231.0,PRY
coal,,2019, TJ,0.0,PER
electricity,897.0,2019, TJ,33274.0,PER
electricity,897.0,2019, TJ,573.0,PER
electricity,36894.0,2019, TJ,33274.0,PER
electricity,36894.0,2019, TJ,573.0,PER
natural_gas,6516.0,2019, TJ,8780.0,PER
oil_products,38035.0,2019, TJ,10818.0,PER
solid_biomass,78678.0,2019, TJ,5395.0,PER
electricity,109985.0,2019, TJ,91713.0,PHL
oil_products,54929.0,2019, TJ,98798.0,PHL
solid_biomass,241656.0,2019, TJ,16141.0,PHL
Heat,151999.0,2019, TJ,44431.0,POL
coal,208451.0,2019, TJ,20567.0,POL
electricity,3551.0,2019, TJ,507.0,POL
electricity,3551.0,2019, TJ,176717.0,POL
electricity,105815.0,2019, TJ,507.0,POL
electricity,105815.0,2019, TJ,176717.0,POL
natural_gas,152348.0,2019, TJ,56462.0,POL
oil_products,27148.0,2019, TJ,16974.0,POL
solid_biomass,219724.0,2019, TJ,10345.0,POL
Heat,35.0,2019, TJ,999.0,PRT
coal,,2019, TJ,,PRT
electricity,2419.0,2019, TJ,1685.0,PRT
electricity,2419.0,2019, TJ,59197.0,PRT
electricity,47604.0,2019, TJ,1685.0,PRT
electricity,47604.0,2019, TJ,59197.0,PRT
natural_gas,11900.0,2019, TJ,10325.0,PRT
oil_products,17047.0,2019, TJ,6914.0,PRT
solid_biomass,31859.0,2019, TJ,1197.0,PRT
electricity,70171.0,2019, TJ,29029.0,QAT
oil_products,6458.0,2019, TJ,,QAT
solid_biomass,380.0,2019, TJ,,QAT
Heat,29485.0,2019, TJ,6202.0,ROU
coal,1703.0,2019, TJ,17.0,ROU
electricity,149.0,2019, TJ,888.0,ROU
electricity,149.0,2019, TJ,31776.0,ROU
electricity,46743.0,2019, TJ,888.0,ROU
electricity,46743.0,2019, TJ,31776.0,ROU
natural_gas,104871.0,2019, TJ,33926.0,ROU
oil_products,13200.0,2019, TJ,4557.0,ROU
solid_biomass,127402.0,2019, TJ,4465.0,ROU
Heat,1996161.0,2019, TJ,791349.0,RUS
coal,71524.0,2019, TJ,30837.0,RUS
electricity,579160.0,2019, TJ,550328.0,RUS
natural_gas,2566518.0,2019, TJ,222650.0,RUS
oil_products,607876.0,2019, TJ,61831.0,RUS
solid_biomass,43713.0,2019, TJ,47979.0,RUS
electricity,451.0,2019, TJ,1355.0,RWA
oil_products,685.0,2019, TJ,990.0,RWA
solid_biomass,100409.0,2019, TJ,1005.0,RWA
electricity,462614.0,2019, TJ,440620.0,SAU
oil_products,73868.0,2019, TJ,,SAU
solid_biomass,328.0,2019, TJ,,SAU
electricity,4886.0,2019, TJ,3965.0,SEN
oil_products,7747.0,2019, TJ,319.0,SEN
solid_biomass,37757.0,2019, TJ,,SEN
Heat,15761.0,2019, TJ,4597.0,SRB
coal,8768.0,2019, TJ,1530.0,SRB
electricity,48024.0,2019, TJ,18555.0,SRB
electricity,48024.0,2019, TJ,87.0,SRB
natural_gas,8506.0,2019, TJ,7803.0,SRB
oil_products,1982.0,2019, TJ,2443.0,SRB
solid_biomass,36475.0,2019, TJ,1118.0,SRB
electricity,27652.0,2019, TJ,75213.0,SGP
natural_gas,2384.0,2019, TJ,3369.0,SGP
oil_products,1000.0,2019, TJ,3027.0,SGP
Heat,16913.0,2019, TJ,3078.0,SVK
coal,1192.0,2019, TJ,5110.0,SVK
electricity,19630.0,2019, TJ,23954.0,SVK
electricity,19630.0,2019, TJ,58.0,SVK
electricity,286.0,2019, TJ,23954.0,SVK
electricity,286.0,2019, TJ,58.0,SVK
natural_gas,46891.0,2019, TJ,16710.0,SVK
oil_products,275.0,2019, TJ,351.0,SVK
solid_biomass,24068.0,2019, TJ,1496.0,SVK
Heat,3093.0,2019, TJ,1950.0,SVN
coal,2.0,2019, TJ,,SVN
electricity,443.0,2019, TJ,12674.0,SVN
electricity,443.0,2019, TJ,493.0,SVN
electricity,12307.0,2019, TJ,12674.0,SVN
electricity,12307.0,2019, TJ,493.0,SVN
natural_gas,4427.0,2019, TJ,1239.0,SVN
oil_products,5236.0,2019, TJ,2537.0,SVN
solid_biomass,17101.0,2019, TJ,27.0,SVN
coal,107345.0,2019, TJ,53154.0,ZAF
electricity,175190.0,2019, TJ,133587.0,ZAF
natural_gas,208.0,2019, TJ,1110.0,ZAF
oil_products,21674.0,2019, TJ,7106.0,ZAF
solid_biomass,48676.0,2019, TJ,,ZAF
electricity,834.0,2019, TJ,70.0,SSD
oil_products,222.0,2019, TJ,140.0,SSD
solid_biomass,7448.0,2019, TJ,280.0,SSD
coal,2718.0,2019, TJ,,ESP
electricity,10644.0,2019, TJ,2082.0,ESP
electricity,10644.0,2019, TJ,268653.0,ESP
electricity,262731.0,2019, TJ,2082.0,ESP
electricity,262731.0,2019, TJ,268653.0,ESP
natural_gas,144741.0,2019, TJ,82997.0,ESP
oil_products,98759.0,2019, TJ,51657.0,ESP
solid_biomass,76809.0,2019, TJ,7401.0,ESP
electricity,21931.0,2019, TJ,14434.0,LKA
oil_products,13509.0,2019, TJ,3303.0,LKA
solid_biomass,79189.0,2019, TJ,3512.0,LKA
electricity,30823.0,2019, TJ,7232.0,SDN
oil_products,13005.0,2019, TJ,8300.0,SDN
solid_biomass,208536.0,2019, TJ,64152.0,SDN
electricity,2308.0,2019, TJ,1652.0,SUR
oil_products,1017.0,2019, TJ,486.0,SUR
solid_biomass,950.0,2019, TJ,18.0,SUR
Heat,107484.0,2019, TJ,52387.0,SWE
coal,,2019, TJ,,SWE
electricity,445.0,2019, TJ,98852.0,SWE
electricity,157892.0,2019, TJ,98852.0,SWE
natural_gas,833.0,2019, TJ,4256.0,SWE
oil_products,7983.0,2019, TJ,9268.0,SWE
solid_biomass,33670.0,2019, TJ,3785.0,SWE
Heat,8799.0,2019, TJ,5733.0,CHE
coal,100.0,2019, TJ,,CHE
electricity,2149.0,2019, TJ,397.0,CHE
electricity,2149.0,2019, TJ,59860.0,CHE
electricity,68520.0,2019, TJ,397.0,CHE
electricity,68520.0,2019, TJ,59860.0,CHE
natural_gas,48183.0,2019, TJ,26045.0,CHE
oil_products,66275.0,2019, TJ,28962.0,CHE
solid_biomass,19158.0,2019, TJ,11243.0,CHE
electricity,26411.0,2019, TJ,5999.0,SYR
oil_products,30719.0,2019, TJ,5859.0,SYR
Heat,3519.0,2019, TJ,,TJK
coal,7920.0,2019, TJ,332.0,TJK
electricity,21668.0,2019, TJ,9864.0,TJK
electricity,10442.0,2019, TJ,6740.0,TZA
natural_gas,,2019, TJ,,TZA
oil_products,9135.0,2019, TJ,,TZA
solid_biomass,584090.0,2019, TJ,,TZA
electricity,177127.0,2019, TJ,177620.0,THA
electricity,177127.0,2019, TJ,422.0,THA
natural_gas,,2019, TJ,51.0,THA
oil_products,70864.0,2019, TJ,33802.0,THA
solid_biomass,150267.0,2019, TJ,,THA
Heat,12081.0,2019, TJ,9066.0,NLD
coal,46.0,2019, TJ,156.0,NLD
electricity,944.0,2019, TJ,236.0,NLD
electricity,944.0,2019, TJ,131049.0,NLD
electricity,77737.0,2019, TJ,236.0,NLD
electricity,77737.0,2019, TJ,131049.0,NLD
natural_gas,276544.0,2019, TJ,116163.0,NLD
oil_products,1524.0,2019, TJ,11538.0,NLD
solid_biomass,16278.0,2019, TJ,8801.0,NLD
electricity,3160.0,2019, TJ,632.0,TGO
oil_products,1342.0,2019, TJ,567.0,TGO
solid_biomass,57703.0,2019, TJ,8536.0,TGO
electricity,8693.0,2019, TJ,3306.0,TTO
natural_gas,2897.0,2019, TJ,,TTO
oil_products,2879.0,2019, TJ,251.0,TTO
solid_biomass,458.0,2019, TJ,,TTO
electricity,19893.0,2019, TJ,17332.0,TUN
electricity,19893.0,2019, TJ,110.0,TUN
electricity,2461.0,2019, TJ,17332.0,TUN
electricity,2461.0,2019, TJ,110.0,TUN
natural_gas,10657.0,2019, TJ,8253.0,TUN
oil_products,25258.0,2019, TJ,4039.0,TUN
solid_biomass,35620.0,2019, TJ,489.0,TUN
electricity,10139.0,2019, TJ,,TKM
natural_gas,,2019, TJ,316056.0,TKM
oil_products,5776.0,2019, TJ,,TKM
solid_biomass,385.0,2019, TJ,,TKM
coal,54337.0,2019, TJ,124105.0,TUR
electricity,202298.0,2019, TJ,267316.0,TUR
electricity,78041.0,2019, TJ,267316.0,TUR
natural_gas,496230.0,2019, TJ,158768.0,TUR
oil_products,8758.0,2019, TJ,33642.0,TUR
solid_biomass,62927.0,2019, TJ,,TUR
electricity,2512.0,2019, TJ,1339.0,UGA
oil_products,1268.0,2019, TJ,209.0,UGA
solid_biomass,387025.0,2019, TJ,50018.0,UGA
Heat,82891.0,2019, TJ,62904.0,UKR
coal,11736.0,2019, TJ,16267.0,UKR
electricity,126849.0,2019, TJ,81173.0,UKR
natural_gas,286006.0,2019, TJ,34207.0,UKR
oil_products,1150.0,2019, TJ,5946.0,UKR
solid_biomass,77806.0,2019, TJ,1781.0,UKR
electricity,130699.0,2019, TJ,227559.0,ARE
oil_products,9017.0,2019, TJ,,ARE
Heat,10904.0,2019, TJ,12024.0,GBR
coal,19087.0,2019, TJ,646.0,GBR
electricity,374755.0,2019, TJ,327633.0,GBR
electricity,374755.0,2019, TJ,216.0,GBR
electricity,1324.0,2019, TJ,327633.0,GBR
electricity,1324.0,2019, TJ,216.0,GBR
natural_gas,947469.0,2019, TJ,151284.0,GBR
oil_products,95453.0,2019, TJ,91543.0,GBR
solid_biomass,29639.0,2019, TJ,8144.0,GBR
Heat,,2019, TJ,53012.0,USA
coal,,2019, TJ,15822.0,USA
electricity,5171575.0,2019, TJ,4910473.0,USA
electricity,5171575.0,2019, TJ,75532.0,USA
electricity,51486.0,2019, TJ,4910473.0,USA
electricity,51486.0,2019, TJ,75532.0,USA
natural_gas,4943751.0,2019, TJ,3462286.0,USA
oil_products,621833.0,2019, TJ,460183.0,USA
solid_biomass,545537.0,2019, TJ,90875.0,USA
coal,,2019, TJ,,URY
electricity,16646.0,2019, TJ,10927.0,URY
natural_gas,929.0,2019, TJ,418.0,URY
oil_products,5329.0,2019, TJ,929.0,URY
solid_biomass,12309.0,2019, TJ,942.0,URY
Heat,49353.0,2019, TJ,50118.0,UZB
coal,12144.0,2019, TJ,3070.0,UZB
electricity,48523.0,2019, TJ,17979.0,UZB
natural_gas,317292.0,2019, TJ,95467.0,UZB
oil_products,21401.0,2019, TJ,8649.0,UZB
electricity,54813.0,2019, TJ,58313.0,VEN
natural_gas,17175.0,2019, TJ,7851.0,VEN
oil_products,18429.0,2019, TJ,6710.0,VEN
solid_biomass,5700.0,2019, TJ,1062.0,VEN
coal,19389.0,2019, TJ,1148.0,VNM
electricity,233265.0,2019, TJ,87300.0,VNM
electricity,5.0,2019, TJ,87300.0,VNM
oil_products,70765.0,2019, TJ,19410.0,VNM
solid_biomass,117322.0,2019, TJ,3977.0,VNM
electricity,6548.0,2019, TJ,626.0,YEM
oil_products,33815.0,2019, TJ,4146.0,YEM
electricity,14481.0,2019, TJ,3268.0,ZMB
oil_products,31.0,2019, TJ,787.0,ZMB
solid_biomass,250865.0,2019, TJ,6469.0,ZMB
coal,,2019, TJ,638.0,ZWE
electricity,8359.0,2019, TJ,4150.0,ZWE
oil_products,3985.0,2019, TJ,7689.0,ZWE
solid_biomass,103133.0,2019, TJ,,ZWE
Heat,,2020, TJ,,ALB
coal,,2020, TJ,136.0,ALB
electricity,12488.0,2020, TJ,4821.0,ALB
electricity,12488.0,2020, TJ,190.0,ALB
electricity,326.0,2020, TJ,4821.0,ALB
electricity,326.0,2020, TJ,190.0,ALB
natural_gas,,2020, TJ,,ALB
oil_products,4736.0,2020, TJ,2222.0,ALB
solid_biomass,4999.0,2020, TJ,728.0,ALB
electricity,83165.0,2020, TJ,12429.0,DZA
natural_gas,393195.0,2020, TJ,11773.0,DZA
oil_products,65794.0,2020, TJ,,DZA
solid_biomass,140.0,2020, TJ,,DZA
electricity,33941.0,2020, TJ,,AGO
oil_products,67284.0,2020, TJ,14781.0,AGO
solid_biomass,211112.0,2020, TJ,,AGO
electricity,149427.0,2020, TJ,113003.0,ARG
natural_gas,364393.0,2020, TJ,37530.0,ARG
oil_products,44965.0,2020, TJ,12449.0,ARG
solid_biomass,10323.0,2020, TJ,6269.0,ARG
Heat,6.0,2020, TJ,,ARM
coal,298.0,2020, TJ,16.0,ARM
electricity,7281.0,2020, TJ,700.0,ARM
electricity,7281.0,2020, TJ,300.0,ARM
electricity,300.0,2020, TJ,700.0,ARM
electricity,300.0,2020, TJ,300.0,ARM
natural_gas,25101.0,2020, TJ,1763.0,ARM
oil_products,91.0,2020, TJ,364.0,ARM
solid_biomass,5519.0,2020, TJ,114.0,ARM
Heat,,2020, TJ,,AUS
coal,,2020, TJ,794.0,AUS
electricity,226830.0,2020, TJ,243303.0,AUS
electricity,226830.0,2020, TJ,441.0,AUS
electricity,18007.0,2020, TJ,243303.0,AUS
electricity,18007.0,2020, TJ,441.0,AUS
natural_gas,150335.0,2020, TJ,38838.0,AUS
oil_products,14881.0,2020, TJ,27247.0,AUS
solid_biomass,47121.0,2020, TJ,471.0,AUS
Heat,34974.0,2020, TJ,26616.0,AUT
coal,567.0,2020, TJ,,AUT
electricity,70149.0,2020, TJ,41105.0,AUT
electricity,70149.0,2020, TJ,3357.0,AUT
electricity,4581.0,2020, TJ,41105.0,AUT
electricity,4581.0,2020, TJ,3357.0,AUT
natural_gas,60259.0,2020, TJ,14564.0,AUT
oil_products,39603.0,2020, TJ,7180.0,AUT
solid_biomass,70795.0,2020, TJ,3551.0,AUT
Heat,5605.0,2020, TJ,833.0,AZE
electricity,25624.0,2020, TJ,20282.0,AZE
natural_gas,133103.0,2020, TJ,7582.0,AZE
oil_products,518.0,2020, TJ,407.0,AZE
solid_biomass,298.0,2020, TJ,763.0,AZE
electricity,130068.0,2020, TJ,23245.0,BGD
natural_gas,130240.0,2020, TJ,6757.0,BGD
oil_products,6061.0,2020, TJ,,BGD
solid_biomass,322228.0,2020, TJ,,BGD
Heat,564.0,2020, TJ,2835.0,BEL
coal,1380.0,2020, TJ,,BEL
electricity,67187.0,2020, TJ,73383.0,BEL
electricity,67187.0,2020, TJ,66.0,BEL
electricity,1055.0,2020, TJ,73383.0,BEL
electricity,1055.0,2020, TJ,66.0,BEL
natural_gas,128153.0,2020, TJ,73313.0,BEL
oil_products,103524.0,2020, TJ,30150.0,BEL
solid_biomass,22109.0,2020, TJ,3339.0,BEL
electricity,1248.0,2020, TJ,2114.0,BEN
oil_products,2087.0,2020, TJ,2846.0,BEN
solid_biomass,73220.0,2020, TJ,14644.0,BEN
electricity,13118.0,2020, TJ,6864.0,BOL
natural_gas,7251.0,2020, TJ,1733.0,BOL
oil_products,20091.0,2020, TJ,429.0,BOL
solid_biomass,3921.0,2020, TJ,,BOL
Heat,4107.0,2020, TJ,1244.0,BIH
coal,2445.0,2020, TJ,1460.0,BIH
electricity,17262.0,2020, TJ,8719.0,BIH
natural_gas,1700.0,2020, TJ,961.0,BIH
oil_products,1302.0,2020, TJ,627.0,BIH
solid_biomass,48552.0,2020, TJ,2797.0,BIH
coal,,2020, TJ,48.0,BWA
electricity,4179.0,2020, TJ,3280.0,BWA
electricity,4179.0,2020, TJ,,BWA
electricity,,2020, TJ,3280.0,BWA
electricity,,2020, TJ,,BWA
oil_products,466.0,2020, TJ,610.0,BWA
solid_biomass,27950.0,2020, TJ,,BWA
electricity,535840.0,2020, TJ,459427.0,BRA
electricity,535840.0,2020, TJ,6064.0,BRA
electricity,29235.0,2020, TJ,459427.0,BRA
electricity,29235.0,2020, TJ,6064.0,BRA
natural_gas,18609.0,2020, TJ,4650.0,BRA
oil_products,282252.0,2020, TJ,27168.0,BRA
solid_biomass,318755.0,2020, TJ,6557.0,BRA
electricity,5049.0,2020, TJ,7103.0,BRN
natural_gas,744.0,2020, TJ,,BRN
oil_products,786.0,2020, TJ,,BRN
Heat,13813.0,2020, TJ,4123.0,BGR
coal,4161.0,2020, TJ,137.0,BGR
electricity,40882.0,2020, TJ,25171.0,BGR
electricity,40882.0,2020, TJ,2160.0,BGR
electricity,481.0,2020, TJ,25171.0,BGR
electricity,481.0,2020, TJ,2160.0,BGR
natural_gas,4022.0,2020, TJ,3554.0,BGR
oil_products,884.0,2020, TJ,1066.0,BGR
solid_biomass,35493.0,2020, TJ,3748.0,BGR
electricity,13983.0,2020, TJ,11429.0,KHM
oil_products,5359.0,2020, TJ,6280.0,KHM
solid_biomass,68156.0,2020, TJ,,KHM
electricity,5083.0,2020, TJ,1859.0,CMR
oil_products,8413.0,2020, TJ,,CMR
solid_biomass,202945.0,2020, TJ,48706.0,CMR
Heat,,2020, TJ,425.0,CAN
coal,,2020, TJ,,CAN
electricity,635652.0,2020, TJ,526024.0,CAN
natural_gas,595296.0,2020, TJ,555389.0,CAN
oil_products,58607.0,2020, TJ,52568.0,CAN
solid_biomass,79700.0,2020, TJ,638.0,CAN
coal,,2020, TJ,,CHL
electricity,52788.0,2020, TJ,40470.0,CHL
natural_gas,21452.0,2020, TJ,4698.0,CHL
oil_products,47961.0,2020, TJ,21521.0,CHL
solid_biomass,79238.0,2020, TJ,1112.0,CHL
Heat,1413493.0,2020, TJ,145405.0,CHN
coal,1372771.0,2020, TJ,433278.0,CHN
electricity,4102732.0,2020, TJ,1657947.0,CHN
electricity,4102732.0,2020, TJ,272366.0,CHN
electricity,1571027.0,2020, TJ,1657947.0,CHN
electricity,1571027.0,2020, TJ,272366.0,CHN
natural_gas,1962017.0,2020, TJ,506413.0,CHN
oil_products,1570197.0,2020, TJ,661001.0,CHN
solid_biomass,2863575.0,2020, TJ,,CHN
Heat,,2020, TJ,27.0,TWN
electricity,4241.0,2020, TJ,131.0,TWN
electricity,4241.0,2020, TJ,152810.0,TWN
electricity,180632.0,2020, TJ,131.0,TWN
electricity,180632.0,2020, TJ,152810.0,TWN
natural_gas,34304.0,2020, TJ,16265.0,TWN
oil_products,44666.0,2020, TJ,39751.0,TWN
solid_biomass,,2020, TJ,11932.0,TWN
coal,2387.0,2020, TJ,,COL
electricity,87687.0,2020, TJ,55108.0,COL
natural_gas,52346.0,2020, TJ,12805.0,COL
oil_products,19373.0,2020, TJ,2007.0,COL
solid_biomass,92824.0,2020, TJ,,COL
electricity,2610.0,2020, TJ,2586.0,COD
oil_products,799.0,2020, TJ,263.0,COD
solid_biomass,45965.0,2020, TJ,8875.0,COD
electricity,14715.0,2020, TJ,12722.0,CRI
oil_products,3368.0,2020, TJ,2105.0,CRI
solid_biomass,2844.0,2020, TJ,213.0,CRI
electricity,10969.0,2020, TJ,8624.0,CIV
oil_products,18675.0,2020, TJ,1397.0,CIV
solid_biomass,161500.0,2020, TJ,19912.0,CIV
Heat,4771.0,2020, TJ,2483.0,HRV
coal,100.0,2020, TJ,,HRV
electricity,21876.0,2020, TJ,18540.0,HRV
electricity,21876.0,2020, TJ,362.0,HRV
electricity,478.0,2020, TJ,18540.0,HRV
electricity,478.0,2020, TJ,362.0,HRV
natural_gas,20333.0,2020, TJ,8202.0,HRV
oil_products,4403.0,2020, TJ,1562.0,HRV
solid_biomass,42763.0,2020, TJ,575.0,HRV
electricity,33940.0,2020, TJ,9157.0,CUB
natural_gas,1877.0,2020, TJ,,CUB
oil_products,8548.0,2020, TJ,159.0,CUB
solid_biomass,8946.0,2020, TJ,395.0,CUB
electricity,1067.0,2020, TJ,817.0,CUW
oil_products,2245.0,2020, TJ,,CUW
electricity,6501.0,2020, TJ,6483.0,CYP
electricity,6501.0,2020, TJ,464.0,CYP
electricity,2632.0,2020, TJ,6483.0,CYP
electricity,2632.0,2020, TJ,464.0,CYP
oil_products,4597.0,2020, TJ,1221.0,CYP
solid_biomass,943.0,2020, TJ,317.0,CYP
Heat,40862.0,2020, TJ,19045.0,CZE
coal,26562.0,2020, TJ,865.0,CZE
electricity,57500.0,2020, TJ,55306.0,CZE
electricity,57500.0,2020, TJ,172.0,CZE
electricity,616.0,2020, TJ,55306.0,CZE
electricity,616.0,2020, TJ,172.0,CZE
natural_gas,77706.0,2020, TJ,44287.0,CZE
oil_products,2116.0,2020, TJ,951.0,CZE
solid_biomass,86182.0,2020, TJ,3473.0,CZE
electricity,5915.0,2020, TJ,4098.0,COD
oil_products,586.0,2020, TJ,,COD
solid_biomass,840736.0,2020, TJ,,COD
Heat,66529.0,2020, TJ,30886.0,DNK
coal,,2020, TJ,,DNK
electricity,37139.0,2020, TJ,32649.0,DNK
electricity,37139.0,2020, TJ,91.0,DNK
electricity,519.0,2020, TJ,32649.0,DNK
electricity,519.0,2020, TJ,91.0,DNK
natural_gas,24797.0,2020, TJ,8325.0,DNK
oil_products,7335.0,2020, TJ,1576.0,DNK
solid_biomass,33229.0,2020, TJ,2014.0,DNK
electricity,18995.0,2020, TJ,15806.0,DOM
electricity,18995.0,2020, TJ,17.0,DOM
electricity,313.0,2020, TJ,15806.0,DOM
electricity,313.0,2020, TJ,17.0,DOM
oil_products,19179.0,2020, TJ,3527.0,DOM
solid_biomass,22266.0,2020, TJ,99.0,DOM
electricity,29027.0,2020, TJ,23933.0,ECU
electricity,29027.0,2020, TJ,103.0,ECU
natural_gas,17.0,2020, TJ,,ECU
oil_products,41013.0,2020, TJ,7246.0,ECU
solid_biomass,7345.0,2020, TJ,,ECU
coal,3.0,2020, TJ,,EGY
electricity,224614.0,2020, TJ,143362.0,EGY
natural_gas,73968.0,2020, TJ,,EGY
oil_products,151339.0,2020, TJ,20557.0,EGY
solid_biomass,64929.0,2020, TJ,,EGY
electricity,7525.0,2020, TJ,5908.0,SLV
oil_products,10650.0,2020, TJ,359.0,SLV
solid_biomass,5831.0,2020, TJ,,SLV
electricity,1839.0,2020, TJ,832.0,GNQ
oil_products,837.0,2020, TJ,690.0,GNQ
solid_biomass,4060.0,2020, TJ,,GNQ
electricity,626.0,2020, TJ,281.0,ERI
oil_products,529.0,2020, TJ,153.0,ERI
solid_biomass,20414.0,2020, TJ,954.0,ERI
Heat,13099.0,2020, TJ,4599.0,EST
coal,40.0,2020, TJ,43.0,EST
electricity,7192.0,2020, TJ,10245.0,EST
natural_gas,2353.0,2020, TJ,3150.0,EST
oil_products,269.0,2020, TJ,883.0,EST
solid_biomass,16600.0,2020, TJ,643.0,EST
coal,,2020, TJ,,SWZ
electricity,1559.0,2020, TJ,528.0,SWZ
oil_products,192.0,2020, TJ,104.0,SWZ
solid_biomass,12363.0,2020, TJ,,SWZ
electricity,21584.0,2020, TJ,8864.0,ETH
oil_products,3572.0,2020, TJ,3022.0,ETH
solid_biomass,1325890.0,2020, TJ,12529.0,ETH
Heat,61135.0,2020, TJ,39895.0,FIN
coal,145.0,2020, TJ,93.0,FIN
electricity,79344.0,2020, TJ,59587.0,FIN
electricity,100.0,2020, TJ,59587.0,FIN
natural_gas,1002.0,2020, TJ,990.0,FIN
oil_products,11058.0,2020, TJ,9858.0,FIN
solid_biomass,47495.0,2020, TJ,3652.0,FIN
Heat,52170.0,2020, TJ,34318.0,FRA
coal,869.0,2020, TJ,1282.0,FRA
electricity,581394.0,2020, TJ,455337.0,FRA
electricity,581394.0,2020, TJ,1262.0,FRA
electricity,8343.0,2020, TJ,455337.0,FRA
electricity,8343.0,2020, TJ,1262.0,FRA
natural_gas,466984.0,2020, TJ,239717.0,FRA
oil_products,174473.0,2020, TJ,93080.0,FRA
solid_biomass,247723.0,2020, TJ,23332.0,FRA
electricity,4433.0,2020, TJ,1120.0,GAB
oil_products,1971.0,2020, TJ,564.0,GAB
solid_biomass,45835.0,2020, TJ,,GAB
Heat,,2020, TJ,,GEO
coal,2.0,2020, TJ,,GEO
electricity,9234.0,2020, TJ,10494.0,GEO
electricity,9234.0,2020, TJ,409.0,GEO
electricity,268.0,2020, TJ,10494.0,GEO
electricity,268.0,2020, TJ,409.0,GEO
natural_gas,39562.0,2020, TJ,6375.0,GEO
oil_products,404.0,2020, TJ,9.0,GEO
solid_biomass,9484.0,2020, TJ,,GEO
Heat,161768.0,2020, TJ,44531.0,DEU
coal,13217.0,2020, TJ,52.0,DEU
electricity,458733.0,2020, TJ,456746.0,DEU
electricity,458733.0,2020, TJ,3710.0,DEU
electricity,31664.0,2020, TJ,456746.0,DEU
electricity,31664.0,2020, TJ,3710.0,DEU
natural_gas,910447.0,2020, TJ,416377.0,DEU
oil_products,544422.0,2020, TJ,114893.0,DEU
solid_biomass,253514.0,2020, TJ,82587.0,DEU
electricity,24644.0,2020, TJ,8509.0,GHA
oil_products,10157.0,2020, TJ,975.0,GHA
solid_biomass,106811.0,2020, TJ,3812.0,GHA
electricity,292.0,2020, TJ,115.0,GIB
Heat,1672.0,2020, TJ,,GRC
coal,128.0,2020, TJ,,GRC
electricity,62950.0,2020, TJ,56203.0,GRC
electricity,62950.0,2020, TJ,552.0,GRC
electricity,11756.0,2020, TJ,56203.0,GRC
electricity,11756.0,2020, TJ,552.0,GRC
natural_gas,18505.0,2020, TJ,5735.0,GRC
oil_products,53820.0,2020, TJ,3644.0,GRC
solid_biomass,26778.0,2020, TJ,859.0,GRC
electricity,13728.0,2020, TJ,10696.0,GTM
oil_products,15995.0,2020, TJ,415.0,GTM
solid_biomass,292834.0,2020, TJ,8149.0,GTM
