year,strategy_id,strategy_name,chart,metric,facility_type,value,units
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8127002840005146,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7765162147204696,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7380390577140326,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6974217403467764,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6548491297681422,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6105264836989786,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.5646694488787373,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.5174956484541692,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.46921764039251523,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.4200371453922572,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.3701405160831167,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.31969528137263115,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.26884768488980226,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.2177211450003309,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.16641557505473403,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.11500751897068884,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.06355107327096987,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.01207957922131303,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0627208032415771,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.014483899037016,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9661090718870393,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9173240618391694,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8678685613469477,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8175262628092912,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.766150499740541,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7136818466207677,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6601577120419084,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6057215440795818,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.5505921277146926,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.4950358962078746,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.4393422383131068,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.38380174571584647,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.3286873351567309,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.27423821406214755,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.22064650923657497,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.16804658928368638,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.11650707306679953,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0660255549435867,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.01654226279268889,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.0,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,4.006471085631484,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.970727308993726,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.934394085901407,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.896209045373814,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.854714368991436,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.8083885230488326,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.755767023876076,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.69555309033582,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.62671384817501,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.5485720831330534,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.4607579552034418,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.3631642156866874,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.2559051281043567,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.13927912466521,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.013735104102213,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.87984214727231,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.7382623367245755,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.5897262905946303,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.4350109657537207,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.2749192314451063,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.110261573928655,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.9418388635266077,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.7704251678142828,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.5967500613822683,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.421479896114318,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.24519752723059,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.068380026272422,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.8913739616230305,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,4.006471085631484,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.905937269952581,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.8048486645668227,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.7020527648117367,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.5963173614405077,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.4864437002834707,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.3713651522291395,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.2502302597335433,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.1224693467387334,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.987855087098966,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.846436336271571,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.698478082417145,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.5444075751699486,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.384766555309604,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.220169418633803,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.0512670761721252,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.8787166757327816,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.7031569487247529,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.52518824216207,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.3453569617795762,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.1641442047525103,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.9819583435128703,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.7991313927391592,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.6159190364162437,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.4325042400198702,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.24900442497472608,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.06548223165153055,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,4.006471085631484,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.774589123040931,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.542350975090069,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.3090834937832345,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,3.0743966041963793,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.838227110427388,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.6008596466512266,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.3629243743069424,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,2.125373803053554,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.889449715033484,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.6565590442745433,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.4281631378151936,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,1.2056799842547117,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.9903989733200884,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.7834077977843379,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.5855314091716897,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.3972826019832958,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.21882411544072855,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.04994251503588365,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,fugitive_ch4_mt_co2e,All,0.0,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.007215518548391234,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.007056624179559092,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006901212664163677,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006751948898624343,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006610798335902322,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006479124909811588,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006357783308286568,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006247204743470458,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006147475539098463,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0060584084348962175,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005979600656979294,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005910485226304289,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.00585037575556649,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005798505087557407,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005754058202618763,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005716199873299752,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005684097574230641,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0056569401678475476,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005633952884907234,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005614409105354178,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005597639465355167,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005583038717571185,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005572565498763688,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.007215518548391234,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0070536839838708796,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0068953339581946955,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006743138573300244,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.00659907384134914,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006464518725999595,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006340346359827357,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006227008530265611,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006124612892880245,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006032992819145542,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0059517646528890085,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005880378329241532,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005818161598398017,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005764358201004261,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005718160418773874,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005678736476802774,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005645253333761905,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005616895380712355,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005592879542374241,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0055752621506740384,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.007215518548391234,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.007047365528293433,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006882706985645342,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.00672423684666087,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006573972774251661,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.00643334975623488,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0063033074678534905,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006184370577560027,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.006076721561146514,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005980265970967758,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005894686853347311,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005819492883052495,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005754060433869531,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005697669914407751,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.0056495367819302655,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005608837718052196,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,fugitive_n2o_mt_co2e,All,0.005591163919533798,Mt CO2e
