Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs,ssp_sector,ssp_transformation_name
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Wood and Paper,0.0,70.75,70.75,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3025,SCOE: Increase appliance efficiency,Agriculture,0.0,19.66,19.66,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Construction,0.0,80.76,80.76,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,"Education, Health and Other Services",0.0,149.39,149.39,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Electrical and Machinery,2125.69,10.96,2136.65,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,"Electricity, Gas and Water",0.0,255.58,255.58,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Financial Intermediation and Business Activities,0.0,965.32,965.32,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Fishing,0.0,2.26,2.26,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Food & Beverages,0.0,11.3,11.3,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Hotels and Restaurants,0.0,56.93,56.93,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Maintenance and Repair,0.0,16.75,16.75,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Metal Products,0.0,156.09,156.09,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Mining and Quarrying,0.0,9.96,9.96,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Other Manufacturing,0.0,16.01,16.01,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Others,0.0,3.31,3.31,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,"Petroleum, Chemical and Non-Metallic Mineral Products",69.31,68.39,137.69,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Post and Telecommunications,0.0,172.64,172.64,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Private Households,0.0,0.04,0.04,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Public Administration,0.0,5.5,5.5,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Re-export & Re-import,0.0,0.0,0.0,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Recycling,0.0,0.52,0.52,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Retail Trade,0.0,119.98,119.98,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Textiles and Wearing Apparel,0.0,9.47,9.47,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Transport,97.52,151.53,249.05,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Transport Equipment,0.0,30.25,30.25,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Wholesale Trade,0.0,754.28,754.28,SCOE, Increase appliance efficiency
LBY,3025,SCOE: Increase appliance efficiency,Wood and Paper,0.0,55.66,55.66,SCOE, Increase appliance efficiency
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Agriculture,22.14,18.57,40.71,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Construction,56.86,76.2,133.06,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,"Education, Health and Other Services",0.0,147.92,147.92,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Electrical and Machinery,2172.93,8.94,2181.87,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,"Electricity, Gas and Water",45.45,233.58,279.03,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Financial Intermediation and Business Activities,0.0,951.81,951.81,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Fishing,0.0,2.27,2.27,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Food & Beverages,0.0,11.53,11.53,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Hotels and Restaurants,0.0,55.27,55.27,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Maintenance and Repair,0.0,16.16,16.16,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Metal Products,0.0,158.72,158.72,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Mining and Quarrying,0.0,7.37,7.37,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Other Manufacturing,0.0,16.26,16.26,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Others,0.0,3.23,3.23,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",19.8,71.41,91.21,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Post and Telecommunications,30.82,166.04,196.85,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Private Households,0.0,0.04,0.04,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Public Administration,0.0,5.32,5.32,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Recycling,0.0,0.48,0.48,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Retail Trade,0.0,121.79,121.79,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Textiles and Wearing Apparel,0.0,9.09,9.09,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Transport,32.51,148.2,180.71,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Transport Equipment,0.0,29.97,29.97,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Wholesale Trade,0.0,742.78,742.78,SCOE, Increase appliance efficiency with renewable energy production
LBY,3026,SCOE: Increase appliance efficiency with renewable energy production,Wood and Paper,0.0,54.34,54.34,SCOE, Increase appliance efficiency with renewable energy production
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Agriculture,0.0,40.07,40.07,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Construction,2842.85,0.0,2842.85,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,"Education, Health and Other Services",0.0,184.23,184.23,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Electrical and Machinery,0.0,206.55,206.55,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,"Electricity, Gas and Water",0.0,253.76,253.76,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Financial Intermediation and Business Activities,0.0,1031.2,1031.2,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Fishing,0.0,3.33,3.33,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Food & Beverages,0.0,15.75,15.75,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Hotels and Restaurants,0.0,66.12,66.12,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Maintenance and Repair,0.0,26.17,26.17,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Metal Products,0.0,158.59,158.59,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Mining and Quarrying,0.0,15.88,15.88,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Other Manufacturing,0.0,43.24,43.24,SCOE, Reduce end-use demand for heat energy by improving building shell
LBY,3027,SCOE: Reduce end-use demand for heat energy by improving building shell,Others,0.0,3.44,3.44,SCOE, Reduce end-use demand for heat energy by improving building shell
